,SessionID,UsrID,Cell,School,Channel,PackageConsulted,Focus,ConsultedPKG_Price,Discount_x,Date_Consulted,City,ProductSold,Sold,Discount_y,PriceSold,Consent
27318,ADA9D1D15AE7,7.855E+11,Yes,UTDT,Friends Referral,Introductory Lectures Only,DAT,120,0,2019-03-25,Toronto,,No,,,
27319,53250F2FA71E,3.31811E+11,Yes,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-16,Toronto,,No,,,
27320,1E26E1F0F07C,1.70784E+11,No,YU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-07-02,North York,,No,,,
27321,52482345580E,6.07269E+11,Yes,YU,Social Media,Introductory Lectures Only,DAT,120,0,2019-08-03,North York,Introductory Lectures Only,Yes,1,120,1
27322,E2F56375E28C,3.60754E+11,No,UTSCAR,Social Media,Project Practise Only,FIN,120,0,2019-01-30,Toronto,,No,,,
27323,622A53B8F019,7.29937E+11,No,UTMISS,Web/Articles,Introductory Lectures Only,FIN,120,0,2019-01-04,Mississauga,Project Practise Only,Yes,1,120,1
27324,D15324F15B5E,2.4978E+11,No,UTMISS,Social Media,Full Package,BOTH,350,1,2019-01-09,Toronto,,No,,,
27325,576DA89CAF49,5.78863E+11,No,YU,Social Media,Documents and Projects Only,FIN,300,0,2019-01-23,North York,,No,,,
27326,2DCD87E360D7,9.68413E+11,Yes,UTDT,Social Media,Introductory Lectures Only,FIN,120,0,2019-07-02,Toronto,,No,,,
27327,3379C3E4C4C9,5.17121E+11,No,UW,Web/Articles,Project Practise Only,FIN,120,0,2019-01-09,Waterloo,,No,,,
27328,92D8C1645430,1.5301E+11,No,UTMISS,Scan Code,Full Package,DAT,350,1,2019-02-02,Mississauga,,No,,,
27329,B6A190CF0AF2,8.22447E+11,No,YU,Scan Code,Project Practise Only,FIN,120,0,2019-08-03,North York,,No,,,
27330,7CE69FB429F8,6.52558E+11,No,UTSCAR,Social Media,Documents and Projects Only,DAT,300,0,2019-03-25,Toronto,,No,,,
27331,9231D64F262B,2.52098E+11,Yes,UTDT,Scan Code,Project Practise Only,BOTH,120,0,2019-05-03,Toronto,,No,,,
27332,3A84883C383F,2.56925E+11,No,UTSCAR,Warm Market(Speical),Project Practise Only,BOTH,120,0,2019-03-22,Scarborough,,No,,,
27333,1DDA6AA73072,4.75083E+11,No,UTDT,Social Media,Project Practise Only,BOTH,120,0,2019-01-11,Toronto,,No,,,
27334,FF26F4154D21,8.86308E+11,No,UTMISS,Social Media,Introductory Lectures Only,DAT,120,0,2019-03-15,Toronto,,No,,,
27335,CCC8FCA7FDEB,5.34175E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-12,Toronto,,No,,,
27336,37F04EEB6FFD,3.14334E+11,No,UW,Scan Code,Project Practise Only,BOTH,120,0,2019-01-20,Toronto,,No,,,
27337,E537EE2FF462,6.94254E+11,Yes,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-01-16,Mississauga,,No,,,
27338,D7C0CB271747,2.16311E+11,Yes,MU,Warm Market(Speical),Documents and Projects Only,DAT,300,0,2019-01-25,Hamilton,Introductory Lectures Only,Yes,1,120,1
27339,7ED06F6ED5E2,7.8417E+11,Yes,UTMISS,Social Media,Project Practise Only,FIN,120,0,2019-02-19,Mississauga,,No,,,
27340,2427DC63D79F,9.52231E+11,No,UW,Social Media,Documents and Projects Only,DAT,300,0,2019-02-28,Waterloo,,No,,,
27341,616D23D2DBF8,1.40459E+11,Yes,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-01-24,,,No,,,
27342,79E38372B858,86374270599,No,UW,Scan Code,Project Practise Only,BOTH,120,1,2019-01-27,Waterloo,,No,,,
27343,E44069443931,3.09006E+11,No,UTMISS,Scan Code,Documents and Projects Only,BOTH,300,0,2019-01-02,Toronto,,No,,,
27344,AF95C3588610,9.87497E+11,No,YU,Scan Code,Project Practise Only,BOTH,120,1,2019-02-12,North York,Introductory Lectures Only,Yes,0.9,108,1
27345,A25886681CAD,3.49496E+11,No,UTSCAR,Social Media,Introductory Lectures Only,DAT,120,0,2019-01-21,Scarborough,,No,,,
27346,CB6155FD585C,4.44192E+11,No,UTMISS,Social Media,Introductory Lectures Only,BOTH,120,0,2019-01-11,Toronto,,No,,,
27347,AA7150979F86,3.08532E+11,No,UTSCAR,Scan Code,Full Package,BOTH,350,0,2019-01-21,Toronto,,No,,,
27348,30918BB91E9B,7.86121E+11,No,UTSCAR,Scan Code,Project Practise Only,FIN,120,1,2019-03-30,Toronto,,No,,,
27349,520CE1CDE638,6.62166E+11,No,UTSCAR,Social Media,Documents and Projects Only,FIN,300,1,2019-01-19,Toronto,Introductory Lectures Only,Yes,0.9,108,1
27350,D2CB737DB272,5.80265E+11,No,UTDT,Scan Code,Project Practise Only,FIN,120,0,2019-03-09,,,No,,,
27351,1131C546C975,6.8669E+11,Yes,MU,Scan Code,Documents and Projects Only,BOTH,300,0,2019-02-17,Toronto,,No,,,
27352,906D749807C0,3.17273E+11,No,UTDT,Social Media,Project Practise Only,BOTH,120,0,2019-02-15,Toronto,,No,,,
27353,5059FF28E215,8.90795E+11,No,UTDT,Friends Referral,Introductory Lectures Only,FIN,120,0,2019-01-15,,,No,,,
27354,19B7C411DBD1,8.95882E+11,No,UTSCAR,Scan Code,Full Package,FIN,350,0,2019-01-09,Toronto,,No,,,
27355,621201D2842B,7.76809E+11,Yes,UTDT,Web/Articles,Project Practise Only,FIN,120,0,2019-03-25,,,No,,,
27356,F12EE4F6466F,5.16814E+11,No,MU,Scan Code,Project Practise Only,BOTH,120,0,2019-06-01,Hamilton,,No,,,
27357,0FD30145B46D,5.73409E+11,No,YU,Scan Code,Project Practise Only,DAT,120,0,2019-01-19,North York,Project Practise Only,Yes,1,120,1
27358,B2E66801F410,2.27532E+11,No,UTDT,Friends Referral,Documents and Projects Only,FIN,300,0,2019-01-02,Toronto,,No,,,
27359,C172864EE24C,14823384932,No,UW,Scan Code,Full Package,FIN,350,0,2019-02-25,Toronto,,No,,,
27360,C676C967BCF8,8.38182E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,DAT,120,0,2019-01-25,Toronto,,No,,,
27361,2AF1E25BF082,4.07032E+11,No,UW,Social Media,Full Package,DAT,350,0,2019-03-15,Waterloo,,No,,,
27362,4498606A5D78,1.78648E+11,No,UW,Scan Code,Full Package,BOTH,350,0,2019-06-01,Waterloo,,No,,,
27363,CE743220227A,7.83505E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-27,Toronto,,No,,,
27364,3E177D32C0AA,6.64874E+11,No,UTMISS,Warm Market(Speical),Project Practise Only,BOTH,120,0,2019-01-10,,,No,,,
27365,BDB2674B1F47,9.49265E+11,No,UTSCAR,Social Media,Introductory Lectures Only,BOTH,120,1,2019-04-02,Toronto,,No,,,
27366,99CA5F438208,7.51106E+11,No,UW,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-01-14,Waterloo,,No,,,
27367,D1D197CC7B4B,9.2173E+11,No,UTDT,Scan Code,Project Practise Only,BOTH,120,0,2019-03-03,Toronto,,No,,,
27368,428C3010543F,5.88817E+11,No,UW,Social Media,Documents and Projects Only,BOTH,300,1,2019-01-02,Waterloo,,No,,,
27369,B95D67445F8F,4.21387E+11,No,UTSCAR,Friends Referral,Documents and Projects Only,DAT,300,0,2019-03-29,Scarborough,Project Practise Only,Yes,1,120,1
27370,4BDD3E524CD4,7.12152E+11,No,UTDT,Friends Referral,Full Package,BOTH,350,0,2019-02-10,Toronto,Full Package,Yes,1,350,1
27371,E401518BF8E2,9.26433E+11,Yes,UTDT,Scan Code,Project Practise Only,DAT,120,0,2019-03-26,Toronto,,No,,,
27372,EC7051A952ED,2.88348E+11,No,UTMISS,Social Media,Full Package,DAT,350,0,2019-03-18,North York,,No,,,
27373,51E8AE9A9C44,2.2825E+11,No,UW,Scan Code,Introductory Lectures Only,DAT,120,0,2019-01-29,Waterloo,,No,,,
27374,C77D73FB396A,7.03788E+11,No,YU,Scan Code,Introductory Lectures Only,DAT,120,0,2019-03-10,North York,,No,,,
27375,69579A3EB920,4.78687E+11,No,UTMISS,Social Media,Project Practise Only,BOTH,120,0,2019-01-01,North York,,No,,,
27376,F80354FF195A,7.03952E+11,Yes,UTSCAR,Scan Code,Full Package,FIN,350,0,2019-08-02,Toronto,,No,,,
27377,191BF39D4517,1.87719E+11,Yes,YU,Scan Code,Documents and Projects Only,BOTH,300,0,2019-01-29,North York,,No,,,
27378,D9148D45E132,5.6021E+11,No,UTSCAR,Scan Code,Full Package,FIN,350,0,2019-01-21,Toronto,,No,,,
27379,3EE18949CD57,7.3652E+11,No,UTMISS,Social Media,Full Package,BOTH,350,1,2019-03-03,,,No,,,
27380,D37C9E80F2FE,9.17293E+11,No,UTMISS,Scan Code,Full Package,BOTH,350,0,2019-01-24,Mississauga,,No,,,
27381,168B377FC31A,5.24401E+11,No,YU,Friends Referral,Documents and Projects Only,FIN,300,0,2019-02-27,North York,,No,,,
27382,73C2E609CB6E,56041238016,No,UW,Scan Code,Full Package,FIN,350,0,2019-01-27,Waterloo,,No,,,
27383,4AEBBEF305DC,5.74625E+11,Yes,UW,Friends Referral,Project Practise Only,BOTH,120,0,2019-01-14,Waterloo,,No,,,
27384,69EF6C6BCFBD,2.12101E+11,No,UTSCAR,Scan Code,Project Practise Only,DAT,120,0,2019-01-14,Scarborough,,No,,,
27385,C78F0E9A1786,3.17763E+11,Yes,UTDT,Scan Code,Full Package,FIN,350,0,2019-01-27,Toronto,,No,,,
27386,6D86D81B4506,5.85157E+11,Yes,UTMISS,Marketing Sessions,Project Practise Only,FIN,120,0,2019-04-01,Mississauga,,No,,,
27387,82877176BF1A,5.75405E+11,Yes,UW,Scan Code,Project Practise Only,FIN,120,1,2019-01-30,Waterloo,,No,,,
27388,7C0A20464EEC,9.85388E+11,No,UTDT,Warm Market(Speical),Introductory Lectures Only,FIN,120,0,2019-01-29,Toronto,,No,,,
27389,31BBD5210D02,8.19529E+11,No,UTSCAR,Social Media,Project Practise Only,DAT,120,0,2019-03-24,Scarborough,,No,,,
27390,B1AF2B67E7A5,4.54167E+11,No,MU,Scan Code,Project Practise Only,DAT,120,1,2019-02-11,Hamilton,,No,,,
27391,9953F4CDD933,6.21341E+11,No,UW,Scan Code,Introductory Lectures Only,DAT,120,0,2019-02-02,Waterloo,,No,,,
27392,E8F7079D9FF3,36798803228,Yes,UW,Scan Code,Introductory Lectures Only,DAT,120,0,2019-02-01,Toronto,,No,,,
27393,C305069A43D6,8.67373E+11,Yes,UTDT,Web/Articles,Introductory Lectures Only,FIN,120,0,2019-01-25,Toronto,,No,,,
27394,29F6BACA4FC0,5.70109E+11,No,UTDT,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-07-01,Toronto,,No,,,
27395,E8AA327F388F,6.84399E+11,No,UW,Social Media,Project Practise Only,DAT,120,0,2019-03-25,Waterloo,,No,,,
27396,1F8F7258F93A,8.58525E+11,Yes,UTDT,Social Media,Introductory Lectures Only,FIN,120,0,2019-07-03,Toronto,,No,,,
27397,2F1B6A4E84C7,5.69945E+11,No,MU,Social Media,Project Practise Only,FIN,120,0,2019-08-01,Hamilton,,No,,,
27398,07472E5D8ED5,2.19546E+11,Yes,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-12,Waterloo,,No,,,
27399,4BE0A6234C20,6.47252E+11,No,UTDT,Scan Code,Project Practise Only,DAT,120,0,2019-03-22,Toronto,,No,,,
27400,F81CB8823BDD,8.89899E+11,No,UW,Scan Code,Project Practise Only,BOTH,120,0,2019-01-16,Toronto,,No,,,
27401,1CD075BCF955,2.32806E+11,No,MU,Scan Code,Project Practise Only,DAT,120,0,2019-02-02,Hamilton,,No,,,
27402,A4E7F17D7E8C,7.32379E+11,Yes,UTMISS,Scan Code,Documents and Projects Only,FIN,300,1,2019-03-29,,,No,,,
27403,B7375F6E7519,6.40482E+11,No,UW,Scan Code,Introductory Lectures Only,BOTH,120,1,2019-01-04,Waterloo,Introductory Lectures Only,Yes,0.9,108,1
27404,7032969CCE23,6.84185E+11,No,YU,Scan Code,Project Practise Only,FIN,120,0,2019-03-01,North York,,No,,,
27405,AE8012345967,3.34994E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-14,Toronto,,No,,,
27406,BAE2B24564C5,7.04929E+11,No,UTDT,Web/Articles,Full Package,FIN,350,1,2019-01-14,Toronto,,No,,,
27407,92CD25EE3399,5.2601E+11,No,UTDT,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-02-04,Toronto,,No,,,
27408,BB1F228472A7,9.14826E+11,Yes,MU,Social Media,Documents and Projects Only,FIN,300,0,2019-03-22,Hamilton,,No,,,
27409,FB74C448E1F2,1.48443E+11,Yes,UTDT,Social Media,Introductory Lectures Only,DAT,120,1,2019-03-22,Toronto,,No,,,
27410,8A1A2AAFC282,1.80682E+11,Yes,YU,Scan Code,Full Package,FIN,350,0,2019-01-19,North York,,No,,,
27411,075D32D3CB25,2.13343E+11,No,UTDT,Marketing Sessions,Project Practise Only,BOTH,120,0,2019-02-10,,,No,,,
27412,AE57574BCAAF,2.91622E+11,Yes,UW,Scan Code,Project Practise Only,FIN,120,0,2019-01-01,Toronto,,No,,,
27413,0E887D9BDA15,9.25194E+11,No,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,1,2019-02-17,Scarborough,,No,,,
27414,766D198F5109,8.94221E+11,No,UTMISS,Social Media,Documents and Projects Only,BOTH,300,0,2019-02-03,,Introductory Lectures Only,Yes,1,120,1
27415,A884DB5DCE4E,65641879893,Yes,UTSCAR,Social Media,Project Practise Only,FIN,120,0,2019-03-17,Toronto,,No,,,
27416,D417E622DD98,2.5649E+11,No,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-28,Waterloo,,No,,,
27417,A9B8FDC35199,1.7954E+11,Yes,UTDT,Marketing Sessions,Project Practise Only,FIN,120,0,2019-01-17,Toronto,,No,,,
27418,C4CA71A88E54,3.40562E+11,Yes,UTDT,Social Media,Documents and Projects Only,DAT,300,0,2019-02-23,Toronto,,No,,,
27419,7921C9A37D91,2.92852E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,1,2019-01-10,Toronto,Introductory Lectures Only,Yes,0.9,108,1
27420,50E91E517696,1.10588E+11,Yes,UTSCAR,Warm Market(Speical),Project Practise Only,BOTH,120,0,2019-05-02,Scarborough,,No,,,
27421,666F547643B8,6.23692E+11,Yes,UTSCAR,Friends Referral,Introductory Lectures Only,FIN,120,0,2019-01-14,Toronto,,No,,,
27422,22661A4E0AF7,4.08672E+11,No,UW,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-29,Waterloo,,No,,,
27423,BCAAF4FDF3FE,40917282247,Yes,MU,Social Media,Full Package,FIN,350,0,2019-01-11,Toronto,,No,,,
27424,67FE1B78464E,8.16323E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-04,,,No,,,
27425,7901E933021E,6.17616E+11,No,UW,Marketing Sessions,Project Practise Only,FIN,120,0,2019-02-11,Toronto,,No,,,
27426,20F39FC8FBC1,5.44438E+11,No,UTMISS,Social Media,Documents and Projects Only,BOTH,300,0,2019-03-31,,Documents and Projects Only,Yes,1,300,1
27427,750CEBB051D4,2.67797E+11,Yes,UTSCAR,Scan Code,Project Practise Only,DAT,120,0,2019-02-04,Toronto,,No,,,
27428,E3E4A1472336,5.7485E+11,No,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-02-03,Mississauga,,No,,,
27429,3B3F475AF634,2.85672E+11,No,UTDT,Social Media,Documents and Projects Only,DAT,300,0,2019-03-26,Toronto,,No,,,
27430,34F12076FBF1,8.32837E+11,No,UTDT,Scan Code,Full Package,DAT,350,0,2019-02-25,,,No,,,
27431,86F488E8BC35,8.12104E+11,No,MU,Web/Articles,Project Practise Only,BOTH,120,0,2019-02-01,Hamilton,,No,,,
27432,D83E6524092A,2.37816E+11,No,UTMISS,Scan Code,Project Practise Only,FIN,120,1,2019-01-05,North York,,No,,,
27433,6CB031BBCB18,2.12042E+11,No,MU,Scan Code,Documents and Projects Only,DAT,300,0,2019-01-16,Hamilton,,No,,,
27434,344600EB5F06,6.05555E+11,Yes,UTDT,Scan Code,Full Package,DAT,350,1,2019-01-11,,,No,,,
27435,0D1C56E869C6,5.49912E+11,No,UTDT,Scan Code,Full Package,FIN,350,0,2019-03-13,Toronto,,No,,,
27436,CF96BD04BCC0,7.47816E+11,Yes,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-15,Waterloo,,No,,,
27437,F0E14EADF490,3.49802E+11,No,UW,Web/Articles,Project Practise Only,FIN,120,0,2019-01-15,Waterloo,,No,,,
27438,57866B4184E6,4.3593E+11,No,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-15,,,No,,,
27439,3E41E8F9D7F1,5.22846E+11,Yes,MU,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-02,Hamilton,,No,,,
27440,4E8E2A2B38CF,4.77799E+11,Yes,UW,Social Media,Project Practise Only,DAT,120,0,2019-03-10,Waterloo,,No,,,
27441,359BAB77ADBD,1.33576E+11,No,UW,Social Media,Introductory Lectures Only,DAT,120,0,2019-01-11,Waterloo,,No,,,
27442,F99BEBECFE2E,9.24275E+11,No,YU,Marketing Sessions,Documents and Projects Only,DAT,300,1,2019-02-01,North York,,No,,,
27443,A4BF28E7C310,5.47802E+11,No,UW,Web/Articles,Full Package,FIN,350,0,2019-03-25,Waterloo,,No,,,
27444,C0CE1234FC76,5.57593E+11,Yes,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-23,Waterloo,,No,,,
27445,35CFC275711A,9.61374E+11,Yes,UW,Social Media,Introductory Lectures Only,DAT,120,0,2019-06-02,Waterloo,Introductory Lectures Only,Yes,1,120,1
27446,4D09C8680049,92081602854,Yes,UTDT,Scan Code,Full Package,BOTH,350,0,2019-02-18,Toronto,,No,,,
27447,95AAD87C749B,64476348905,No,UTDT,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-01,Toronto,,No,,,
27448,907A86025B18,4.20793E+11,No,MU,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-27,Toronto,,No,,,
27449,2549C9A8FCB0,4.9063E+11,No,MU,Social Media,Introductory Lectures Only,FIN,120,0,2019-06-03,Hamilton,,No,,,
27450,7E9490916FF3,6.29576E+11,No,UW,Warm Market(Speical),Project Practise Only,DAT,120,0,2019-07-02,Waterloo,Project Practise Only,Yes,1,120,1
27451,EF15554B6AC1,7.77884E+11,No,UTSCAR,Scan Code,Introductory Lectures Only,BOTH,120,1,2019-02-12,Toronto,,No,,,
27452,0C22932CF03A,6.71167E+11,No,UTDT,Social Media,Introductory Lectures Only,FIN,120,1,2019-01-01,Toronto,,No,,,
27453,C0A3EC0AF474,20157545479,Yes,UW,Warm Market(Speical),Introductory Lectures Only,BOTH,120,0,2019-03-01,Waterloo,,No,,,
27454,63FA6B641C3C,4.20006E+11,No,UTMISS,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-03-16,Toronto,,No,,,
27455,AAAE416E346C,7.73475E+11,No,UTSCAR,Scan Code,Project Practise Only,BOTH,120,0,2019-08-01,Scarborough,Project Practise Only,Yes,1,120,1
27456,FF5AB7327F8A,2.27688E+11,No,UTDT,Marketing Sessions,Full Package,FIN,350,0,2019-03-19,Toronto,Introductory Lectures Only,Yes,1,120,1
27457,BDB1A2B7F63A,3.71637E+11,No,UTSCAR,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-26,Scarborough,,No,,,
27458,FB030D7E9F79,1.76815E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-01-31,Waterloo,,No,,,
27459,E00AEEC8B298,8.14366E+11,No,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-02-25,,,No,,,
27460,8F6C8FFC1990,7.79841E+11,No,UTDT,Scan Code,Introductory Lectures Only,DAT,120,0,2019-02-21,Toronto,,No,,,
27461,4D53499D449D,1.2104E+11,Yes,UTDT,Friends Referral,Introductory Lectures Only,BOTH,120,0,2019-03-13,Toronto,Introductory Lectures Only,Yes,1,120,1
27462,EAE1C22F23CF,4.99848E+11,No,MU,Warm Market(Speical),Project Practise Only,FIN,120,0,2019-02-28,,,No,,,
27463,A53BAAFCF3C1,8.78518E+11,No,YU,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-02-21,North York,,No,,,
27464,6F26C7657A64,8.36194E+11,Yes,YU,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-16,North York,,No,,,
27465,87B21E86F5F8,2.1195E+11,Yes,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-25,Waterloo,,No,,,
27466,B3F7D7193488,83768474281,Yes,YU,Marketing Sessions,Project Practise Only,BOTH,120,0,2019-01-04,North York,,No,,,
27467,163AFF237975,8.2323E+11,No,UTSCAR,Scan Code,Documents and Projects Only,FIN,300,0,2019-03-16,Scarborough,,No,,,
27468,F98D47D9F45D,9.83675E+11,No,UTDT,Scan Code,Project Practise Only,DAT,120,0,2019-02-14,Toronto,,No,,,
27469,CD38D9BCA3A1,2.42237E+11,No,UW,Social Media,Project Practise Only,BOTH,120,0,2019-03-11,Waterloo,,No,,,
27470,7E3B2DFB03ED,3.93576E+11,Yes,UTSCAR,Scan Code,Introductory Lectures Only,FIN,120,1,2019-02-09,Scarborough,Introductory Lectures Only,Yes,0.9,108,1
27471,C4FDAED5E1ED,5.24184E+11,No,YU,Marketing Sessions,Documents and Projects Only,BOTH,300,0,2019-02-18,North York,,No,,,
27472,1F2DF6E4D90B,3.67769E+11,Yes,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-17,,,No,,,
27473,35E4796858F8,4.11795E+11,No,UW,Web/Articles,Introductory Lectures Only,DAT,120,0,2019-02-03,Waterloo,Introductory Lectures Only,Yes,1,120,1
27474,C813165E82D3,2.59548E+11,No,UTDT,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-02-02,Toronto,,No,,,
27475,33C3DFF52799,2.65044E+11,No,UTDT,Social Media,Full Package,FIN,350,0,2019-03-21,Toronto,,No,,,
27476,7C40BA1CBD02,9.0477E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,DAT,120,0,2019-04-03,Toronto,,No,,,
27477,FF2282B1CB3F,9.88984E+11,No,UTMISS,Warm Market(Speical),Project Practise Only,DAT,120,0,2019-02-03,Mississauga,,No,,,
27478,BA08504A5987,7.36061E+11,Yes,UTMISS,Scan Code,Full Package,DAT,350,0,2019-01-10,,,No,,,
27479,9E706E6792E3,1.28155E+11,No,UTSCAR,Social Media,Documents and Projects Only,BOTH,300,1,2019-01-04,Toronto,,No,,,
27480,CCA6A2D45FE1,99621944745,No,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-06-02,North York,,No,,,
27481,10EB1D2312D5,3.83303E+11,Yes,UTSCAR,Scan Code,Project Practise Only,FIN,120,0,2019-06-03,Scarborough,,No,,,
27482,72AD1B1523D4,3.86334E+11,Yes,UTMISS,Social Media,Documents and Projects Only,FIN,300,0,2019-02-04,North York,,No,,,
27483,608BFF60FBDF,4.6214E+11,No,YU,Scan Code,Documents and Projects Only,BOTH,300,1,2019-02-11,North York,,No,,,
27484,69A65C7F6CBD,27270069876,Yes,UTMISS,Social Media,Project Practise Only,BOTH,120,0,2019-02-12,,Project Practise Only,Yes,1,120,1
27485,6C30624FB656,3.09141E+11,No,UTDT,Scan Code,Project Practise Only,DAT,120,0,2019-02-03,,,No,,,
27486,AD29F4BBB443,3.32867E+11,No,UTSCAR,Social Media,Full Package,BOTH,350,0,2019-03-26,Toronto,,No,,,
27487,29431C9854F6,6.62202E+11,No,UW,Scan Code,Documents and Projects Only,FIN,300,0,2019-02-28,Waterloo,,No,,,
27488,6F0AD0CB59EA,8.92735E+11,No,YU,Web/Articles,Introductory Lectures Only,FIN,120,0,2019-02-24,North York,,No,,,
27489,5F49CB092F8F,1.53706E+11,No,YU,Scan Code,Project Practise Only,DAT,120,0,2019-01-31,North York,,No,,,
27490,F410100A60B4,8.1417E+11,No,UW,Marketing Sessions,Introductory Lectures Only,BOTH,120,0,2019-03-18,Waterloo,,No,,,
27491,C6A80BA3624A,8.91417E+11,Yes,MU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-25,Toronto,,No,,,
27492,75A59884729E,5.93198E+11,Yes,UTSCAR,Web/Articles,Documents and Projects Only,FIN,300,0,2019-02-24,Toronto,,No,,,
27493,4FB65E9207AE,6.24721E+11,No,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-23,Toronto,Introductory Lectures Only,Yes,1,120,1
27494,6B075B4306C7,12771252197,No,UW,Scan Code,Project Practise Only,DAT,120,1,2019-03-16,Waterloo,Project Practise Only,Yes,0.9,108,1
27495,59FB45212F7C,3.36085E+11,No,UTDT,Social Media,Introductory Lectures Only,BOTH,120,0,2019-01-26,Toronto,Introductory Lectures Only,Yes,1,120,1
27496,7DB1A0A40885,8.6877E+11,No,UW,Scan Code,Full Package,DAT,350,0,2019-07-02,Waterloo,,No,,,
27497,1ED02B1A7DA3,6.87469E+11,No,UTMISS,Scan Code,Project Practise Only,DAT,120,0,2019-03-30,Toronto,,No,,,
27498,0D1581CA4239,9.1737E+11,Yes,UW,Scan Code,Project Practise Only,BOTH,120,0,2019-03-13,Waterloo,,No,,,
27499,D65CB3A40C31,3.71983E+11,Yes,YU,Web/Articles,Introductory Lectures Only,DAT,120,0,2019-03-10,North York,,No,,,
27500,357E0BCC9186,42484391221,No,UW,Social Media,Full Package,BOTH,350,0,2019-04-01,Waterloo,,No,,,
27501,1E14A708ACD6,9.19124E+11,Yes,UTDT,Friends Referral,Project Practise Only,BOTH,120,0,2019-02-10,Toronto,,No,,,
27502,D792E6591D74,7.34959E+11,Yes,UTDT,Warm Market(Speical),Project Practise Only,DAT,120,0,2019-03-28,,,No,,,
27503,16E1CB827981,5.07751E+11,No,UW,Friends Referral,Full Package,DAT,350,0,2019-02-18,Waterloo,,No,,,
27504,DBA69E58818C,4.0377E+11,No,UTMISS,Scan Code,Documents and Projects Only,FIN,300,0,2019-02-27,Mississauga,,No,,,
27505,BC00030CC127,9.97534E+11,No,UTDT,Marketing Sessions,Project Practise Only,BOTH,120,0,2019-02-20,Toronto,,No,,,
27506,07A72CA5CCDF,4.54277E+11,No,UW,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-22,Waterloo,,No,,,
